Point ID,Points_0,Points_1,Points_2,Points_Magnitude,psi
1147,5.105692484e+00,3.978054759e+00,0.000000000e+00,6.472481394e+00,-8.610260810e-02
1148,8.120031784e+00,1.290544672e+00,0.000000000e+00,8.221947563e+00,-8.610260810e-02
1149,8.071186106e+00,1.484367139e+00,0.000000000e+00,8.206545617e+00,-8.610260810e-02
1150,7.644232691e+00,2.451508303e+00,0.000000000e+00,8.027713646e+00,-8.610260810e-02
1151,7.568744651e+00,2.569193089e+00,0.000000000e+00,7.992912406e+00,-8.610260810e-02
1152,7.394183690e+00,2.809102123e+00,0.000000000e+00,7.909804497e+00,-8.610260810e-02
1153,7.442358452e+00,2.746772705e+00,0.000000000e+00,7.933061176e+00,-8.610260810e-02
1154,7.526429019e+00,2.630652448e+00,0.000000000e+00,7.972920800e+00,-8.610260810e-02
1155,7.738585853e+00,2.287384467e+00,0.000000000e+00,8.069562486e+00,-8.610260810e-02
1156,7.501488171e+00,-1.433392450e+00,0.000000000e+00,7.637207519e+00,-8.610260810e-02
1157,7.429963778e+00,-1.524873292e+00,0.000000000e+00,7.584826979e+00,-8.610260810e-02
1158,7.421444875e+00,-1.535320227e+00,0.000000000e+00,7.578591705e+00,-8.610260810e-02
1159,7.341487106e+00,-1.631521921e+00,0.000000000e+00,7.520591513e+00,-8.610260810e-02
1160,4.504157711e+00,3.313304585e+00,0.000000000e+00,5.591549335e+00,-8.610260810e-02
1161,4.536984254e+00,3.395137961e+00,0.000000000e+00,5.666673442e+00,-8.610260810e-02
1162,4.491866108e+00,3.282514857e+00,0.000000000e+00,5.563431038e+00,-8.610260810e-02
1163,4.681933995e+00,-2.121493980e+00,0.000000000e+00,5.140159787e+00,-8.610260810e-02
1164,4.703292968e+00,-2.210859450e+00,0.000000000e+00,5.197005316e+00,-8.610260810e-02
1165,4.715470689e+00,-2.268334240e+00,0.000000000e+00,5.232686121e+00,-8.610260810e-02
1166,8.055146684e+00,1.538932513e+00,0.000000000e+00,8.200835408e+00,-8.610260810e-02
1167,5.882250105e+00,-2.923585270e+00,0.000000000e+00,6.568730252e+00,-8.610260810e-02
1168,4.211155459e+00,-3.818879552e+00,0.000000000e+00,5.684863352e+00,-8.610260810e-02
1169,4.315452336e+00,-3.784572643e+00,0.000000000e+00,5.739870987e+00,-8.610260810e-02
1170,5.277561952e+00,-4.268461952e+00,0.000000000e+00,6.787667317e+00,-8.610260810e-02
1171,7.346278613e+00,-8.882854831e+00,0.000000000e+00,1.152705164e+01,1.230720951e+01
1172,7.475940134e+00,-9.138450673e+00,0.000000000e+00,1.180681844e+01,1.230720951e+01
1173,6.966714171e+00,-7.975954373e+00,0.000000000e+00,1.059013477e+01,1.230720951e+01
1174,7.059328077e+00,-8.227560969e+00,0.000000000e+00,1.084098115e+01,1.230720951e+01
1175,7.180126020e+00,-8.521785352e+00,0.000000000e+00,1.114338527e+01,1.230720951e+01
1176,8.838598523e+00,4.217493022e+00,0.000000000e+00,9.793266628e+00,1.230720951e+01
1177,8.696318053e+00,4.409211720e+00,0.000000000e+00,9.750235673e+00,1.230720951e+01
1178,7.719427123e+00,-3.722092632e+00,0.000000000e+00,8.569919992e+00,1.230720951e+01
1179,7.647689987e+00,-3.797130443e+00,0.000000000e+00,8.538463664e+00,1.230720951e+01
1180,7.249085867e+00,-4.276671836e+00,0.000000000e+00,8.416600733e+00,1.230720951e+01
1181,5.767519069e+00,-1.100115616e+01,0.000000000e+00,1.242134103e+01,-8.610260810e-02
1182,2.390358761e-01,-6.148758243e+00,0.000000000e+00,6.153402805e+00,-8.610260810e-02
1183,8.240603692e+00,-1.033620457e+01,0.000000000e+00,1.321910262e+01,1.230720951e+01
1184,8.264531961e+00,-1.036524944e+01,0.000000000e+00,1.325672978e+01,1.230720951e+01
1185,7.213716656e+00,6.099697125e+00,0.000000000e+00,9.446904944e+00,1.230720951e+01
1186,2.471558756e-01,-6.894898198e+00,0.000000000e+00,6.899326575e+00,-8.610260810e-02
1187,6.963342274e+00,-4.765670104e+00,0.000000000e+00,8.437994262e+00,1.230720951e+01
1188,7.059468562e+00,-4.576923024e+00,0.000000000e+00,8.413341830e+00,1.230720951e+01
1189,7.154957172e+00,-4.416585128e+00,0.000000000e+00,8.408307578e+00,1.230720951e+01
1190,6.657066917e+00,-6.316351418e+00,0.000000000e+00,9.176755155e+00,1.230720951e+01
1191,6.657336739e+00,-6.339726818e+00,0.000000000e+00,9.193055454e+00,1.230720951e+01
1192,9.041939937e-01,-4.120348265e+00,0.000000000e+00,4.218392656e+00,-8.610260810e-02
1193,8.277500000e-01,-4.140935851e+00,0.000000000e+00,4.222856827e+00,-8.610260810e-02
1194,7.004134483e+00,-8.081335753e+00,0.000000000e+00,1.069419877e+01,1.230720951e+01
1195,6.235173061e+00,-7.342412515e+00,0.000000000e+00,9.632673805e+00,-8.610260810e-02
1196,7.146010388e-01,-4.173549522e+00,0.000000000e+00,4.234285094e+00,-8.610260810e-02
1197,8.193462850e+00,2.530125877e-01,0.000000000e+00,8.197368410e+00,-8.610260810e-02
1198,8.184834327e+00,1.714297099e-01,0.000000000e+00,8.186629411e+00,-8.610260810e-02
1199,5.889597604e+00,3.940445584e+00,0.000000000e+00,7.086216998e+00,-8.610260810e-02
1200,6.104295047e+00,3.853402075e+00,0.000000000e+00,7.218803611e+00,-8.610260810e-02
1201,4.372260116e+00,2.851955999e+00,0.000000000e+00,5.220183094e+00,-8.610260810e-02
1202,4.377928202e+00,2.876984255e+00,0.000000000e+00,5.238634721e+00,-8.610260810e-02
1203,6.784880633e+00,-2.195738756e+00,0.000000000e+00,7.131330443e+00,-8.610260810e-02
1204,6.704475463e+00,-2.266015509e+00,0.000000000e+00,7.077062775e+00,-8.610260810e-02
1205,6.530390989e+00,-2.415574407e+00,0.000000000e+00,6.962830329e+00,-8.610260810e-02
1206,6.468528949e+00,-2.466848401e+00,0.000000000e+00,6.922947912e+00,-8.610260810e-02
1207,6.403259882e+00,-2.520246956e+00,0.000000000e+00,6.881379355e+00,-8.610260810e-02
1208,7.336032948e+00,5.827999711e+00,0.000000000e+00,9.369256110e+00,1.230720951e+01
1209,7.534300181e+00,-9.244626356e+00,0.000000000e+00,1.192597148e+01,1.230720951e+01
1210,2.446000000e+00,-1.812087745e+00,0.000000000e+00,3.044105451e+00,1.230720951e+01
1211,2.496393294e+00,-1.899478729e+00,0.000000000e+00,3.136877256e+00,1.230720951e+01
1212,6.292216685e+00,-9.044357744e+00,0.000000000e+00,1.101782183e+01,-8.610260810e-02
1213,7.234278251e+00,7.243449664e+00,0.000000000e+00,1.023730164e+01,1.230720951e+01
1214,7.194284599e+00,7.132647456e+00,0.000000000e+00,1.013076456e+01,1.230720951e+01
1215,7.153719227e+00,6.958703040e+00,0.000000000e+00,9.979942223e+00,1.230720951e+01
1216,6.058029300e+00,-6.464740431e+00,0.000000000e+00,8.859604271e+00,-8.610260810e-02
1217,5.988064153e+00,-6.206046106e+00,0.000000000e+00,8.623915617e+00,-8.610260810e-02
1218,7.356844107e-01,-4.167523277e+00,0.000000000e+00,4.231959572e+00,-8.610260810e-02
1219,4.190764848e+00,6.169183076e-01,0.000000000e+00,4.235929439e+00,-8.610260810e-02
1220,7.362713777e+00,5.789800000e+00,0.000000000e+00,9.366500852e+00,1.230720951e+01
1221,4.379017708e+00,-7.823628356e-01,0.000000000e+00,4.448357865e+00,-8.610260810e-02
1222,4.394671279e+00,-8.544911291e-01,0.000000000e+00,4.476973390e+00,-8.610260810e-02
1223,4.403401003e+00,-8.947997124e-01,0.000000000e+00,4.493395923e+00,-8.610260810e-02
1224,4.187252177e+00,1.122882057e+00,0.000000000e+00,4.335198370e+00,-8.610260810e-02
1225,8.208264445e+00,5.234855192e-01,0.000000000e+00,8.224940261e+00,-8.610260810e-02
1226,4.189097123e+00,1.211712697e+00,0.000000000e+00,4.360823589e+00,-8.610260810e-02
1227,4.187491014e+00,7.046475066e-01,0.000000000e+00,4.246364221e+00,-8.610260810e-02
1228,6.439975739e+00,3.671510086e+00,0.000000000e+00,7.413047540e+00,-8.610260810e-02
1229,4.552760862e+00,3.432442898e+00,0.000000000e+00,5.701692355e+00,-8.610260810e-02
1230,5.245336594e+00,-1.193346530e+01,0.000000000e+00,1.303538070e+01,-8.610260810e-02
1231,8.571244166e+00,-2.948602715e+00,0.000000000e+00,9.064242082e+00,1.230720951e+01
1232,7.134640693e+00,6.793404415e+00,0.000000000e+00,9.851570503e+00,1.230720951e+01
1233,7.182102793e+00,-8.526013929e+00,0.000000000e+00,1.114789281e+01,1.230720951e+01
1234,7.241515322e+00,-8.663587354e+00,0.000000000e+00,1.129146979e+01,1.230720951e+01
1235,1.124633939e+00,-4.069463332e+00,0.000000000e+00,4.222005839e+00,-8.610260810e-02
1236,7.947198364e+00,-6.783112892e-01,0.000000000e+00,7.976093533e+00,-8.610260810e-02
1237,6.243928238e+00,3.784903859e+00,0.000000000e+00,7.301516080e+00,-8.610260810e-02
1238,4.462672974e+00,3.198398735e+00,0.000000000e+00,5.490464874e+00,-8.610260810e-02
1239,7.338902899e+00,7.452252609e+00,0.000000000e+00,1.045923347e+01,1.230720951e+01
1240,6.210635857e+00,-9.609489602e+00,0.000000000e+00,1.144177819e+01,-8.610260810e-02
1241,6.232402424e+00,-9.494337452e+00,0.000000000e+00,1.135716882e+01,-8.610260810e-02
1242,7.129037030e+00,6.591951001e+00,0.000000000e+00,9.709633720e+00,1.230720951e+01
1243,7.144160575e+00,6.411260746e+00,0.000000000e+00,9.599129891e+00,1.230720951e+01
1244,6.655716106e+00,-6.185416312e+00,0.000000000e+00,9.086139546e+00,1.230720951e+01
1245,4.223462818e+00,1.804991725e+00,0.000000000e+00,4.592998291e+00,-8.610260810e-02
1246,8.135157316e+00,-1.188983340e-01,0.000000000e+00,8.136026141e+00,-8.610260810e-02
1247,4.367708117e+00,-7.282620764e-01,0.000000000e+00,4.428006306e+00,-8.610260810e-02
1248,4.354368691e+00,-6.701135072e-01,0.000000000e+00,4.405630353e+00,-8.610260810e-02
1249,5.914229885e+00,3.931031856e+00,0.000000000e+00,7.101487632e+00,-8.610260810e-02
1250,4.915911764e+00,-3.362922757e+00,0.000000000e+00,5.956126085e+00,-8.610260810e-02
1251,7.462377083e+00,2.719976863e+00,0.000000000e+00,7.942628398e+00,-8.610260810e-02
1252,8.043344122e+00,1.576780973e+00,0.000000000e+00,8.196439648e+00,-8.610260810e-02
1253,5.878125769e+00,-2.926412267e+00,0.000000000e+00,6.566296621e+00,-8.610260810e-02
1254,8.511367595e+00,4.628340748e+00,0.000000000e+00,9.688390807e+00,1.230720951e+01
1255,8.389807925e+00,-1.052546748e+01,0.000000000e+00,1.346010188e+01,1.230720951e+01
1256,2.319055750e-01,-6.244958417e+00,0.000000000e+00,6.249262823e+00,-8.610260810e-02
1257,2.364968119e-01,-6.217539093e+00,0.000000000e+00,6.222035287e+00,-8.610260810e-02
1258,7.032134760e+00,-4.628993979e+00,0.000000000e+00,8.418937257e+00,1.230720951e+01
1259,6.662723073e+00,-6.459433271e+00,0.000000000e+00,9.279879144e+00,1.230720951e+01
1260,1.722717283e+00,-1.943535356e+00,0.000000000e+00,2.597130054e+00,1.230720951e+01
1261,8.179079449e+00,1.243129868e-01,0.000000000e+00,8.180024105e+00,-8.610260810e-02
1262,6.329186834e+00,3.738187392e+00,0.000000000e+00,7.350690509e+00,-8.610260810e-02
1263,4.384602231e+00,2.907911192e+00,0.000000000e+00,5.261243601e+00,-8.610260810e-02
1264,6.466816884e+00,-2.468305141e+00,0.000000000e+00,6.921867586e+00,-8.610260810e-02
1265,7.597436512e+00,-9.359910382e+00,0.000000000e+00,1.205524632e+01,1.230720951e+01
1266,2.258500000e+00,-1.678251383e+00,0.000000000e+00,2.813778590e+00,1.230720951e+01
1267,6.008204130e+00,-6.276547409e+00,0.000000000e+00,8.688703254e+00,-8.610260810e-02
1268,6.011153398e+00,-6.287014993e+00,0.000000000e+00,8.698305737e+00,-8.610260810e-02
1269,5.971281639e+00,-1.049504138e+01,0.000000000e+00,1.207485395e+01,-8.610260810e-02
1270,6.660933297e+00,-6.017042992e+00,0.000000000e+00,8.976237450e+00,1.230720951e+01
1271,4.352011935e+00,2.755965448e+00,0.000000000e+00,5.151247754e+00,-8.610260810e-02
1272,4.361173347e+00,2.800165126e+00,0.000000000e+00,5.182736506e+00,-8.610260810e-02
1273,5.284301781e+00,-1.188524144e+01,0.000000000e+00,1.300702923e+01,-8.610260810e-02
1274,7.622588886e+00,-3.822720058e+00,0.000000000e+00,8.527429271e+00,1.230720951e+01
1275,5.454306899e+00,-1.161027688e+01,0.000000000e+00,1.282762616e+01,-8.610260810e-02
1276,6.672517609e+00,-5.859030924e+00,0.000000000e+00,8.879793613e+00,1.230720951e+01
1277,6.655939095e+00,-6.262247850e+00,0.000000000e+00,9.138778550e+00,1.230720951e+01
1278,7.686250000e-01,-4.158344547e+00,0.000000000e+00,4.228783958e+00,-8.610260810e-02
1279,8.079204187e-01,-4.149124411e+00,0.000000000e+00,4.227052020e+00,-8.610260810e-02
1280,6.169195052e+00,3.822756359e+00,0.000000000e+00,7.257577679e+00,-8.610260810e-02
1281,6.410659026e+00,3.689104812e+00,0.000000000e+00,7.396353390e+00,-8.610260810e-02
1282,4.362343747e+00,2.805731423e+00,0.000000000e+00,5.186730356e+00,-8.610260810e-02
1283,6.657028074e+00,-6.101787425e+00,0.000000000e+00,9.030383854e+00,1.230720951e+01
1284,5.117144002e+00,-3.907161360e+00,0.000000000e+00,6.438250743e+00,-8.610260810e-02
1285,5.943018919e+00,-2.878848949e+00,0.000000000e+00,6.603578207e+00,-8.610260810e-02
1286,2.370610096e-01,-6.744846339e+00,0.000000000e+00,6.749011043e+00,-8.610260810e-02
1287,2.251742380e+00,-1.677134713e+00,0.000000000e+00,2.807690259e+00,1.230720951e+01
1288,2.304486666e+00,-2.983991525e+00,0.000000000e+00,3.770260497e+00,1.230720951e+01
1289,7.249382157e+00,-8.681171877e+00,0.000000000e+00,1.131000826e+01,1.230720951e+01
